arvore,nomes,altura,dap
8902,louveira,20,9
8903,louveira,20,11
8904,louveira,25,10
8905,louveira,23,12
8906,louveira,22,13
8907,louveira,30,12
8908,louveira,29,15
8909,louveira,30,10
8910,louveira,29,10
8911,louveira,23,15
8912,louveira,30,13
8913,louveira,28,15
8914,louveira,28,13
8915,louveira,26,9
8916,louveira,21,8
8917,louveira,21,10
8918,louveira,29,12
8919,louveira,29,9
8920,louveira,20,12
8921,louveira,27,12
8922,louveira,26,13
8923,louveira,25,15
8924,louveira,30,13
8925,louveira,30,11
8926,louveira,22,12
8927,louveira,28,8
8928,louveira,22,12
8929,louveira,29,10
8930,"timbouva,tamboril",86,33
8931,"timbouva,tamboril",85,14
8932,"timbouva,tamboril",90,21
8933,"timbouva,tamboril",91,18
8934,"timbouva,tamboril",80,20
8935,"timbouva,tamboril",91,18
8936,"timbouva,tamboril",93,14
8937,"timbouva,tamboril",94,19
8938,"timbouva,tamboril",80,25
8939,"timbouva,tamboril",100,34
8940,"timbouva,tamboril",81,12
8941,"timbouva,tamboril",84,35
8942,"timbouva,tamboril",95,24
8943,"timbouva,tamboril",90,13
8944,"timbouva,tamboril",97,29
8945,"timbouva,tamboril",98,14
8946,"timbouva,tamboril",92,23
8947,"timbouva,tamboril",89,25
8948,"timbouva,tamboril",98,22
8949,"timbouva,tamboril",91,21
8950,"timbouva,tamboril",91,24
8951,"timbouva,tamboril",98,16
8952,"timbouva,tamboril",80,30
8953,"timbouva,tamboril",88,16
8954,"timbouva,tamboril",99,27
8955,"timbouva,tamboril",89,22
8956,"timbouva,tamboril",100,10
8957,"timbouva,tamboril",100,26
8958,"timbouva,tamboril",88,23
8959,"timbouva,tamboril",86,12
8960,"timbouva,tamboril",100,24
8961,"timbouva,tamboril",93,20
8962,"timbouva,tamboril",94,35
8963,"timbouva,tamboril",97,27
8964,"timbouva,tamboril",99,25
8965,"timbouva,tamboril",91,12
8966,"timbouva,tamboril",86,31
8967,"timbouva,tamboril",89,25
8968,"timbouva,tamboril",83,19
8969,"timbouva,tamboril",95,18
8970,"timbouva,tamboril",92,30
8971,"timbouva,tamboril",86,12
8972,"timbouva,tamboril",84,16
8973,"timbouva,tamboril",95,32
8974,"timbouva,tamboril",93,24
8975,"timbouva,tamboril",89,16
8976,"timbouva,tamboril",85,27
8977,"timbouva,tamboril",98,9
8978,"timbouva,tamboril",93,14
8979,"timbouva,tamboril",95,11
8980,"timbouva,tamboril",88,34
8981,"timbouva,tamboril",89,12
8982,"timbouva,tamboril",85,18
8983,"timbouva,tamboril",89,26
8984,"timbouva,tamboril",88,11
8985,"timbouva,tamboril",89,32
8986,"timbouva,tamboril",86,27
8987,"timbouva,tamboril",84,23
8988,"timbouva,tamboril",86,31
8989,"timbouva,tamboril",84,13
8990,"timbouva,tamboril",80,9
8991,"timbouva,tamboril",98,24
8992,"timbouva,tamboril",84,15
8993,"timbouva,tamboril",89,16
8994,"timbouva,tamboril",96,32
8995,"timbouva,tamboril",86,28
8996,"timbouva,tamboril",92,18
8997,"timbouva,tamboril",86,13
8998,"timbouva,tamboril",83,20
8999,"timbouva,tamboril",100,32
9000,"timbouva,tamboril",89,17
9001,"timbouva,tamboril",86,10
9002,"timbouva,tamboril",100,30
9003,"timbouva,tamboril",80,12
9004,"timbouva,tamboril",82,18
9005,"timbouva,tamboril",87,11
9006,"timbouva,tamboril",81,19
9007,"timbouva,tamboril",86,12
9008,"timbouva,tamboril",85,22
9009,"timbouva,tamboril",95,14
9010,"timbouva,tamboril",89,12
9011,"timbouva,tamboril",91,11
9012,"timbouva,tamboril",91,28
9013,"timbouva,tamboril",97,29
9014,"timbouva,tamboril",88,34
9015,"timbouva,tamboril",99,14
9016,"timbouva,tamboril",92,23
9017,"timbouva,tamboril",95,18
9018,"timbouva,tamboril",85,28
9019,"timbouva,tamboril",90,20
9020,"timbouva,tamboril",97,12
9021,"timbouva,tamboril",82,10
9022,"timbouva,tamboril",97,12
9023,"timbouva,tamboril",98,9
9024,"timbouva,tamboril",91,30
9025,"timbouva,tamboril",97,23
9026,"timbouva,tamboril",100,20
9027,"timbouva,tamboril",84,17
9028,"timbouva,tamboril",92,9
9029,"timbouva,tamboril",81,17
9030,"timbouva,tamboril",82,26
9031,"timbouva,tamboril",87,27
9032,"timbouva,tamboril",90,10
9033,"timbouva,tamboril",91,10
9034,"timbouva,tamboril",88,9
9035,"timbouva,tamboril",82,34
9036,"timbouva,tamboril",92,23
9037,"timbouva,tamboril",87,27
9038,"timbouva,tamboril",94,23
9039,"timbouva,tamboril",96,30
9040,"timbouva,tamboril",92,18
9041,"timbouva,tamboril",82,19
9042,"timbouva,tamboril",86,29
9043,"timbouva,tamboril",94,16
9044,"timbouva,tamboril",98,10
9045,"timbouva,tamboril",86,14
9046,"timbouva,tamboril",94,26
9047,"timbouva,tamboril",85,17
9048,"timbouva,tamboril",81,32
9049,"timbouva,tamboril",80,12
9050,"timbouva,tamboril",97,31
9051,"timbouva,tamboril",94,20
9052,"timbouva,tamboril",100,21
9053,"timbouva,tamboril",80,35
9054,"timbouva,tamboril",85,24
9055,"timbouva,tamboril",97,9
9056,"timbouva,tamboril",88,33
9057,"timbouva,tamboril",82,19
9058,"timbouva,tamboril",85,14
9059,"timbouva,tamboril",81,17
9060,"timbouva,tamboril",95,13
9061,"timbouva,tamboril",100,18
9062,"timbouva,tamboril",86,34
9063,"timbouva,tamboril",95,32
9064,"timbouva,tamboril",80,20
9065,"timbouva,tamboril",84,30
9066,"timbouva,tamboril",94,35
9067,"timbouva,tamboril",82,34
9068,"timbouva,tamboril",89,29
9069,"timbouva,tamboril",80,19
9070,"timbouva,tamboril",81,19
9071,"timbouva,tamboril",80,31
9072,"timbouva,tamboril",91,30
9073,"timbouva,tamboril",84,35
9074,"timbouva,tamboril",86,15
9075,"timbouva,tamboril",89,31
9076,"timbouva,tamboril",87,28
9077,"timbouva,tamboril",99,19
9078,"timbouva,tamboril",82,35
9079,"timbouva,tamboril",80,30
9080,"timbouva,tamboril",86,34
9081,"timbouva,tamboril",92,20
9082,"timbouva,tamboril",86,28
9083,"timbouva,tamboril",99,18
9084,"timbouva,tamboril",81,33
9085,"timbouva,tamboril",83,23
9086,"timbouva,tamboril",99,18
9087,"timbouva,tamboril",83,28
9088,"timbouva,tamboril",87,20
9089,"timbouva,tamboril",99,30
9090,"timbouva,tamboril",96,26
9091,"timbouva,tamboril",87,34
9092,"timbouva,tamboril",92,12
9093,"corticeira,crista-de-galo",32,9
9094,"corticeira,crista-de-galo",69,10
9095,"corticeira,crista-de-galo",40,9
9096,"corticeira,crista-de-galo",39,8
9097,"corticeira,crista-de-galo",43,8
9098,"corticeira,crista-de-galo",52,6
9099,"corticeira,crista-de-galo",54,9
9100,"corticeira,crista-de-galo",54,9
9101,"corticeira,crista-de-galo",46,8
9102,"corticeira,crista-de-galo",56,9
9103,"corticeira,crista-de-galo",40,7
9104,"corticeira,crista-de-galo",48,7
9105,"corticeira,crista-de-galo",41,9
9106,"corticeira,crista-de-galo",34,6
9107,"corticeira,crista-de-galo",35,8
9108,"corticeira,crista-de-galo",54,10
9109,"corticeira,crista-de-galo",43,6
9110,"corticeira,crista-de-galo",64,7
9111,"corticeira,crista-de-galo",47,9
9112,"corticeira,crista-de-galo",50,6
9113,"corticeira,crista-de-galo",34,10
9114,"corticeira,crista-de-galo",32,8
9115,"corticeira,crista-de-galo",42,9
9116,"corticeira,crista-de-galo",58,7
9117,"corticeira,crista-de-galo",41,10
9118,"corticeira,crista-de-galo",49,8
9119,"corticeira,crista-de-galo",49,9
9120,"corticeira,crista-de-galo",32,6
9121,"corticeira,crista-de-galo",33,10
9122,"corticeira,crista-de-galo",33,8
9123,"corticeira,crista-de-galo",45,9
9124,"corticeira,crista-de-galo",68,7
9125,"corticeira,crista-de-galo",51,7
9126,"corticeira,crista-de-galo",65,9
9127,"corticeira,crista-de-galo",45,6
9128,"corticeira,crista-de-galo",61,8
9129,"corticeira,crista-de-galo",31,7
9130,"corticeira,crista-de-galo",38,7
9131,"corticeira,crista-de-galo",33,6
9132,"corticeira,crista-de-galo",49,6
9133,"corticeira,crista-de-galo",44,6
9134,"corticeira,crista-de-galo",67,8
9135,"corticeira,crista-de-galo",32,9
9136,"corticeira,crista-de-galo",47,8
9137,"corticeira,crista-de-galo",44,10
9138,"corticeira,crista-de-galo",45,8
9139,"corticeira,crista-de-galo",36,6
9140,"corticeira,crista-de-galo",36,6
9141,"corticeira,crista-de-galo",68,9
9142,"corticeira,crista-de-galo",40,10
9143,"corticeira,crista-de-galo",35,6
9144,"corticeira,crista-de-galo",31,7
9145,"corticeira,crista-de-galo",39,8
9146,"corticeira,crista-de-galo",68,8
9147,"corticeira,crista-de-galo",37,8
9148,"corticeira,crista-de-galo",51,9
9149,"corticeira,crista-de-galo",31,6
9150,"corticeira,crista-de-galo",58,9
9151,"corticeira,crista-de-galo",36,8
9152,"corticeira,crista-de-galo",46,7
9153,"corticeira,crista-de-galo",42,8
9154,"corticeira,crista-de-galo",46,9
9155,"corticeira,crista-de-galo",34,8
9156,"corticeira,crista-de-galo",70,7
9157,"corticeira,crista-de-galo",66,9
9158,"corticeira,crista-de-galo",60,10
9159,"corticeira,crista-de-galo",64,7
9160,"corticeira,crista-de-galo",49,9
9161,"corticeira,crista-de-galo",55,6
9162,"corticeira,crista-de-galo",54,6
9163,mulungu,45,29
9164,mulungu,63,15
9165,mulungu,70,23
9166,mulungu,34,13
9167,mulungu,54,17
9168,mulungu,36,15
9169,mulungu,46,16
9170,mulungu,89,14
9171,mulungu,87,13
9172,mulungu,33,11
9173,mulungu,71,14
9174,mulungu,32,24
9175,mulungu,62,24
9176,mulungu,72,11
9177,mulungu,35,28
9178,mulungu,62,19
9179,mulungu,52,27
9180,mulungu,61,25
9181,mulungu,47,14
9182,mulungu,33,29
9183,mulungu,70,28
9184,mulungu,59,30
9185,mulungu,77,10
9186,mulungu,33,27
9187,mulungu,57,13
9188,mulungu,87,20
9189,mulungu,32,23
9190,mulungu,38,17
9191,mulungu,49,27
9192,mulungu,38,15
9193,mulungu,45,30
9194,mulungu,48,13
9195,mulungu,63,23
9196,mulungu,42,21
9197,mulungu,66,18
9198,mulungu,60,25
9199,mulungu,50,16
9200,mulungu,47,12
9201,mulungu,65,19
9202,mulungu,87,19
9203,mulungu,51,19
9204,mulungu,67,18
9205,mulungu,65,13
9206,mulungu,67,16
9207,mulungu,56,10
9208,mulungu,37,13
9209,mulungu,80,11
9210,mulungu,63,21
9211,mulungu,80,21
9212,mulungu,89,13
9213,mulungu,32,27
9214,mulungu,37,24
9215,mulungu,82,22
9216,mulungu,62,28
9217,mulungu,88,20
9218,mulungu,37,13
9219,mulungu,40,25
9220,mulungu,50,11
9221,mulungu,57,28
9222,mulungu,71,16
9223,mulungu,53,18
9224,mulungu,84,10
9225,mulungu,58,29
9226,mulungu,40,11
9227,mulungu,78,28
9228,mulungu,87,30
9229,mulungu,57,18
9230,mulungu,42,16
9231,mulungu,34,24
9232,mulungu,77,20
9233,mulungu,31,16
9234,mulungu,60,29
9235,mulungu,86,18
9236,mulungu,85,29
9237,mulungu,80,24
9238,mulungu,63,24
9239,mulungu,69,28
9240,mulungu,66,19
9241,mulungu,74,16
9242,mulungu,77,23
9243,mulungu,81,28
9244,mulungu,36,22
9245,mulungu,61,13
9246,mulungu,81,17
9247,mulungu,83,11
9248,mulungu,79,25
9249,mulungu,60,13
9250,mulungu,69,18
9251,mulungu,51,25
9252,mulungu,38,22
9253,mulungu,65,12
9254,mulungu,70,25
9255,mulungu,57,26
9256,mulungu,77,18
9257,mulungu,36,11
9258,mulungu,73,14
9259,mulungu,30,14
9260,mulungu,46,27
9261,mulungu,71,23
9262,mulungu,39,15
9263,mulungu,58,12
9264,"eritrina-candelabro,suina",10,4
9265,"eritrina-candelabro,suina",10,3
9266,"eritrina-candelabro,suina",19,3
9267,"eritrina-candelabro,suina",17,5
9268,"eritrina-candelabro,suina",10,5
9269,"eritrina-candelabro,suina",13,3
9270,"eritrina-candelabro,suina",13,4
9271,"eritrina-candelabro,suina",18,5
9272,"eritrina-candelabro,suina",17,4
9273,"eritrina-candelabro,suina",20,4
9274,"eritrina-candelabro,suina",18,4
9275,"eritrina-candelabro,suina",20,4
9276,"eritrina-candelabro,suina",15,5
9277,"eritrina-candelabro,suina",10,5
9278,"eritrina-candelabro,suina",10,4
9279,"eritrina-candelabro,suina",15,3
9280,"eritrina-candelabro,suina",18,5
9281,"eritrina-candelabro,suina",10,5
9282,"eritrina-candelabro,suina",12,3
9283,"eritrina-candelabro,suina",14,5
9284,"eritrina-candelabro,suina",17,5
9285,"eritrina-candelabro,suina",11,4
9286,"eritrina-candelabro,suina",20,4
9287,"eritrina-candelabro,suina",11,5
9288,"eritrina-candelabro,suina",10,4
9289,"eritrina-candelabro,suina",11,4
9290,"eritrina-candelabro,suina",12,4
9291,"eritrina-candelabro,suina",16,5
9292,"eritrina-candelabro,suina",17,4
9293,"eritrina-candelabro,suina",16,3
9294,"eritrina-candelabro,suina",10,5
9295,"eritrina-candelabro,suina",12,5
9296,"eritrina-candelabro,suina",13,3
9297,"eritrina-candelabro,suina",20,5
9298,"eritrina-candelabro,suina",14,5
9299,"eritrina-candelabro,suina",14,5
9300,"eritrina-candelabro,suina",10,4
9301,"eritrina-candelabro,suina",15,5
9302,"eritrina-candelabro,suina",15,5
9303,"eritrina-candelabro,suina",18,5
9304,"eritrina-candelabro,suina",13,4
9305,"eritrina-candelabro,suina",14,5
9306,"eritrina-candelabro,suina",12,4
9307,"eritrina-candelabro,suina",17,5
9308,"eritrina-candelabro,suina",13,5
9309,"eritrina-candelabro,suina",13,5
9310,"eritrina-candelabro,suina",19,4
9311,"eritrina-candelabro,suina",19,5
9312,"eritrina-candelabro,suina",12,3
9313,"eritrina-candelabro,suina",17,5
9314,"eritrina-candelabro,suina",19,3
9315,"eritrina-candelabro,suina",10,3
9316,"eritrina-candelabro,suina",11,3
9317,"eritrina-candelabro,suina",12,3
9318,"eritrina-candelabro,suina",11,4
9319,"eritrina-candelabro,suina",10,5
9320,"eritrina-candelabro,suina",10,3
9321,"eritrina-candelabro,suina",15,4
9322,"eritrina-candelabro,suina",14,4
9323,"eritrina-candelabro,suina",11,3
9324,"eritrina-candelabro,suina",16,4
9325,"eritrina-candelabro,suina",12,3
9326,"eritrina-candelabro,suina",11,4
9327,"eritrina-candelabro,suina",19,3
9328,"eritrina-candelabro,suina",13,4
9329,"eritrina-candelabro,suina",12,5
9330,"eritrina-candelabro,suina",16,3
9331,"eritrina-candelabro,suina",20,3
9332,"eritrina-candelabro,suina",11,4
9333,"eritrina-candelabro,suina",11,4
9334,"eritrina-candelabro,suina",17,4
9335,"eritrina-candelabro,suina",17,3
9336,"eritrina-candelabro,suina",11,4
9337,"eritrina-candelabro,suina",14,3
9338,"eritrina-candelabro,suina",18,5
9339,"eritrina-candelabro,suina",12,3
9340,"eritrina-candelabro,suina",12,3
9341,"eritrina-candelabro,suina",16,3
9342,"eritrina-candelabro,suina",19,5
9343,"eritrina-candelabro,suina",15,5
9344,suina,52,11
9345,suina,49,11
9346,suina,50,9
9347,suina,67,11
9348,suina,42,10
9349,suina,66,13
9350,suina,48,12
9351,suina,48,11
9352,suina,69,14
9353,suina,66,11
9354,suina,54,14
9355,suina,69,9
9356,suina,45,15
9357,suina,66,9
9358,suina,41,8
9359,suina,52,11
9360,suina,64,13
9361,suina,44,10
9362,suina,68,12
9363,suina,45,8
9364,suina,66,8
9365,suina,66,10
9366,suina,50,8
9367,suina,68,13
9368,suina,59,15
9369,suina,50,8
9370,suina,60,13
9371,suina,63,10
9372,suina,65,13
9373,suina,45,15
9374,suina,49,10
9375,suina,46,14
9376,suina,51,12
9377,suina,44,9
9378,suina,70,8
9379,suina,57,10
9380,suina,44,11
9381,suina,61,10
9382,suina,42,14
9383,suina,53,11
9384,suina,61,15
9385,suina,64,10
9386,suina,68,13
9387,suina,52,13
9388,suina,41,11
9389,suina,45,9
9390,suina,40,12
9391,suina,61,14
9392,suina,63,12
9393,suina,56,10
9394,suina,40,10
9395,suina,62,13
9396,suina,64,15
9397,suina,51,9
9398,suina,58,8
9399,suina,51,15
9400,suina,69,11
9401,suina,51,11
9402,suina,53,13
9403,suina,57,12
9404,suina,45,12
9405,suina,55,9
9406,suina,53,11
9407,suina,48,12
9408,suina,43,12
9409,suina,41,12
9410,suina,51,11
9411,suina,44,14
9412,suina,59,13
9413,suina,53,8
9414,suina,49,14
9415,suina,65,10
9416,suina,70,9
9417,suina,43,15
9418,suina,64,14
9419,suina,54,9
9420,suina,47,14
9421,suina,56,15
9422,suina,61,8
9423,suina,50,8
9424,suina,68,15
9425,suina,58,15
9426,suina,43,9
9427,suina,70,12
9428,suina,63,13
9429,suina,62,9
9430,suina,40,9
9431,suina,56,9
9432,suina,49,13
9433,suina,47,9
9434,suina,40,9
9435,suina,68,14
9436,suina,54,15
9437,suina,57,9
9438,suina,42,8
9439,suina,49,11
9440,suina,46,12
9441,suina,45,15
9442,suina,61,13
9443,suina,43,14
9444,suina,52,11
9445,suina,51,11
9446,suina,57,9
9447,suina,45,11
9448,suina,64,13
9449,suina,63,15
9450,suina,70,12
9451,suina,54,15
9452,suina,50,14
9453,suina,63,8
9454,suina,48,15
9455,suina,66,9
9456,suina,50,8
9457,suina,54,13
9458,suina,52,14
9459,suina,61,12
9460,suina,41,15
9461,suina,48,10
9462,suina,68,12
9463,suina,64,9
9464,eletrina-mulungu,41,16
9465,eletrina-mulungu,70,15
9466,eletrina-mulungu,41,17
9467,eletrina-mulungu,57,20
9468,eletrina-mulungu,59,18
9469,eletrina-mulungu,54,17
9470,eletrina-mulungu,63,15
9471,eletrina-mulungu,51,18
9472,eletrina-mulungu,66,20
9473,eletrina-mulungu,69,16
9474,eletrina-mulungu,59,19
9475,eletrina-mulungu,57,18
9476,eletrina-mulungu,69,16
9477,eletrina-mulungu,40,16
9478,eletrina-mulungu,64,20
9479,eletrina-mulungu,56,15
9480,eletrina-mulungu,69,20
9481,eletrina-mulungu,43,18
9482,eletrina-mulungu,65,15
9483,eletrina-mulungu,66,15
9484,eletrina-mulungu,51,19
9485,eletrina-mulungu,47,15
9486,eletrina-mulungu,43,19
9487,eletrina-mulungu,44,17
9488,eletrina-mulungu,50,20
9489,eletrina-mulungu,47,15
9490,eletrina-mulungu,43,15
9491,eletrina-mulungu,58,16
9492,eletrina-mulungu,63,17
9493,eletrina-mulungu,64,18
9494,eletrina-mulungu,60,18
9495,eletrina-mulungu,59,17
9496,eletrina-mulungu,65,19
9497,eletrina-mulungu,48,20
9498,eletrina-mulungu,67,16
9499,eletrina-mulungu,45,15
9500,eletrina-mulungu,57,20
9501,eletrina-mulungu,54,15
9502,eletrina-mulungu,58,15
9503,eletrina-mulungu,64,19
9504,eletrina-mulungu,42,15
9505,eletrina-mulungu,56,20
9506,eletrina-mulungu,43,20
9507,eletrina-mulungu,49,17
9508,eletrina-mulungu,47,20
9509,eletrina-mulungu,68,19
9510,eletrina-mulungu,65,16
9511,eletrina-mulungu,51,17
9512,eletrina-mulungu,58,18
9513,eletrina-mulungu,47,19
9514,eletrina-mulungu,50,20
9515,eletrina-mulungu,68,19
9516,eletrina-mulungu,47,18
9517,eletrina-mulungu,53,18
9518,eletrina-mulungu,52,19
9519,eletrina-mulungu,57,20
9520,eletrina-mulungu,65,16
9521,eletrina-mulungu,55,18
9522,eletrina-mulungu,59,15
9523,eletrina-mulungu,61,17
9524,eletrina-mulungu,41,16
9525,eletrina-mulungu,60,16
9526,eletrina-mulungu,67,19
9527,eletrina-mulungu,70,18
9528,eletrina-mulungu,57,15
9529,eletrina-mulungu,43,15
9530,eletrina-mulungu,67,19
9531,eletrina-mulungu,66,15
9532,eletrina-mulungu,55,20
9533,eletrina-mulungu,61,15
9534,eletrina-mulungu,52,20
9535,eletrina-mulungu,61,17
9536,eletrina-mulungu,40,20
9537,eletrina-mulungu,69,15
9538,eletrina-mulungu,66,20
9539,eletrina-mulungu,56,18
9540,eletrina-mulungu,46,17
9541,eletrina-mulungu,66,18
9542,eletrina-mulungu,65,19
9543,eletrina-mulungu,42,18
9544,eletrina-mulungu,41,19
9545,eletrina-mulungu,43,20
9546,eletrina-mulungu,61,20
9547,eletrina-mulungu,41,18
9548,eletrina-mulungu,48,16
9549,eletrina-mulungu,44,19
9550,eletrina-mulungu,48,16
9551,eletrina-mulungu,42,17
9552,eletrina-mulungu,61,18
9553,eletrina-mulungu,70,15
9554,eletrina-mulungu,55,16
9555,eletrina-mulungu,52,20
9556,eletrina-mulungu,47,20
9557,eletrina-mulungu,50,19
9558,eletrina-mulungu,52,15
9559,eletrina-mulungu,55,15
9560,eletrina-mulungu,42,18
9561,eletrina-mulungu,65,16
9562,eletrina-mulungu,47,15
9563,eletrina-mulungu,59,16
9564,eletrina-mulungu,59,19
9565,eletrina-mulungu,58,18
9566,eletrina-mulungu,62,17
9567,eletrina-mulungu,51,15
9568,eletrina-mulungu,49,20
9569,eletrina-mulungu,61,16
9570,eletrina-mulungu,67,16
9571,eletrina-mulungu,42,16
9572,eletrina-mulungu,42,19
9573,eletrina-mulungu,41,15
9574,eletrina-mulungu,59,18
9575,eletrina-mulungu,61,20
9576,eletrina-mulungu,48,15
9577,eletrina-mulungu,47,20
9578,eletrina-mulungu,43,20
9579,eletrina-mulungu,48,17
9580,eletrina-mulungu,43,20
9581,eletrina-mulungu,67,17
9582,eletrina-mulungu,61,20
9583,eletrina-mulungu,52,18
9584,eletrina-mulungu,66,18
9585,eletrina-mulungu,50,19
9586,eletrina-mulungu,42,17
9587,eletrina-mulungu,58,15
9588,eletrina-mulungu,63,19
9589,eletrina-mulungu,43,17
9590,eletrina-mulungu,41,18
9591,eletrina-mulungu,62,19
9592,eletrina-mulungu,62,17
9593,eletrina-mulungu,47,16
9594,eletrina-mulungu,42,17
9595,eletrina-mulungu,48,16
9596,eletrina-mulungu,40,17
9597,eletrina-mulungu,49,18
9598,eletrina-mulungu,40,15
9599,eletrina-mulungu,54,17
9600,eletrina-mulungu,69,17
9601,eletrina-mulungu,63,19
9602,eletrina-mulungu,65,18
9603,eletrina-mulungu,65,20
9604,eletrina-mulungu,44,18
9605,eletrina-mulungu,66,17
9606,eletrina-mulungu,70,18
9607,eletrina-mulungu,62,19
9608,eletrina-mulungu,64,20
9609,eletrina-mulungu,55,20
9610,eletrina-mulungu,61,18
9611,eletrina-mulungu,57,17
9612,eletrina-mulungu,61,15
9613,eletrina-mulungu,55,15
9614,eletrina-mulungu,45,19
9615,eletrina-mulungu,52,19
9616,eletrina-mulungu,70,20
9617,eletrina-mulungu,41,19
9618,eletrina-mulungu,40,17
9619,eletrina-mulungu,69,20
9620,eletrina-mulungu,44,20
9621,eletrina-mulungu,57,15
9622,eletrina-mulungu,51,19
9623,eletrina-mulungu,50,18
9624,eletrina-mulungu,49,19
9625,eletrina-mulungu,65,18
9626,eletrina-mulungu,53,16
9627,eletrina-mulungu,53,20
9628,eletrina-mulungu,64,20
9629,eletrina-mulungu,45,15
9630,eletrina-mulungu,46,18
9631,eletrina-mulungu,45,16
9632,eletrina-mulungu,42,20
9633,eletrina-mulungu,51,17
9634,eletrina-mulungu,67,16
9635,eletrina-mulungu,48,17
9636,eletrina-mulungu,64,16
9637,eletrina-mulungu,67,20
9638,eletrina-mulungu,48,15
9639,eletrina-mulungu,65,19
9640,eletrina-mulungu,61,18
9641,eletrina-mulungu,54,19
9642,eletrina-mulungu,42,20
9643,eletrina-mulungu,59,20
9644,eletrina-mulungu,61,19
9645,eletrina-mulungu,50,18
9646,eletrina-mulungu,56,18
9647,eletrina-mulungu,59,15
9648,eletrina-mulungu,67,17
9649,eletrina-mulungu,46,15
9650,eletrina-mulungu,68,16
9651,eletrina-mulungu,57,15
9652,eletrina-mulungu,67,20
9653,eletrina-mulungu,44,16
9654,eletrina-mulungu,40,15
9655,eletrina-mulungu,70,17
9656,eletrina-mulungu,60,15
9657,alecrim-de-campinas,85,18
9658,alecrim-de-campinas,38,19
9659,alecrim-de-campinas,45,10
9660,alecrim-de-campinas,70,12
9661,alecrim-de-campinas,57,24
9662,alecrim-de-campinas,43,11
9663,alecrim-de-campinas,46,16
9664,alecrim-de-campinas,100,16
9665,alecrim-de-campinas,92,16
9666,alecrim-de-campinas,96,18
9667,alecrim-de-campinas,81,10
9668,alecrim-de-campinas,57,17
9669,alecrim-de-campinas,50,13
9670,alecrim-de-campinas,66,17
9671,alecrim-de-campinas,85,22
9672,alecrim-de-campinas,27,14
9673,alecrim-de-campinas,81,24
9674,alecrim-de-campinas,98,22
9675,alecrim-de-campinas,34,12
9676,alecrim-de-campinas,40,20
9677,alecrim-de-campinas,40,23
9678,alecrim-de-campinas,37,16
9679,alecrim-de-campinas,47,12
9680,alecrim-de-campinas,74,18
9681,alecrim-de-campinas,52,22
9682,alecrim-de-campinas,98,16
9683,alecrim-de-campinas,26,19
9684,alecrim-de-campinas,25,11
9685,alecrim-de-campinas,87,23
9686,alecrim-de-campinas,37,11
9687,alecrim-de-campinas,37,22
9688,alecrim-de-campinas,69,24
9689,alecrim-de-campinas,24,25
9690,alecrim-de-campinas,61,18
9691,alecrim-de-campinas,64,14
9692,alecrim-de-campinas,76,22
9693,alecrim-de-campinas,77,18
9694,alecrim-de-campinas,100,14
9695,alecrim-de-campinas,54,21
9696,alecrim-de-campinas,60,22
9697,alecrim-de-campinas,95,10
9698,alecrim-de-campinas,61,25
9699,alecrim-de-campinas,30,19
9700,alecrim-de-campinas,50,14
9701,alecrim-de-campinas,97,23
9702,alecrim-de-campinas,98,19
9703,alecrim-de-campinas,53,25
9704,alecrim-de-campinas,27,12
9705,alecrim-de-campinas,21,13
9706,alecrim-de-campinas,33,11
9707,alecrim-de-campinas,94,10
9708,alecrim-de-campinas,49,22
9709,alecrim-de-campinas,24,19
9710,alecrim-de-campinas,27,19
9711,alecrim-de-campinas,77,24
9712,alecrim-de-campinas,40,14
9713,alecrim-de-campinas,99,13
9714,alecrim-de-campinas,80,25
9715,alecrim-de-campinas,55,17
9716,alecrim-de-campinas,24,22
9717,alecrim-de-campinas,54,23
9718,alecrim-de-campinas,43,16
9719,alecrim-de-campinas,68,22
9720,alecrim-de-campinas,94,10
9721,alecrim-de-campinas,44,16
9722,alecrim-de-campinas,21,17
9723,alecrim-de-campinas,55,24
9724,alecrim-de-campinas,76,25
9725,alecrim-de-campinas,41,18
9726,alecrim-de-campinas,85,13
9727,alecrim-de-campinas,65,24
9728,alecrim-de-campinas,71,12
9729,alecrim-de-campinas,34,12
9730,alecrim-de-campinas,83,18
9731,alecrim-de-campinas,93,16
